Date,NLMK.ME,GMKN.ME,CHMF.ME
2017-09-19,71.46697235107422,9570.58203125,437.5818176269531
2017-09-20,71.6998291015625,9630.31640625,445.6816101074219
2017-09-21,70.69075775146484,9667.154296875,437.925537109375
2017-09-22,71.32836151123047,9550.669921875,433.1147155761719
2017-09-25,71.37271118164062,9607.4189453125,441.1119995117188
2017-09-26,73.26889038085938,9564.609375,440.6587829589844
2017-09-27,73.32432556152344,9606.423828125,440.55810546875
2017-09-28,72.72000122070312,9605.4287109375,436.6802673339844
2017-09-29,73.34651184082031,9876.228515625,437.8888854980469
2017-10-02,75.51436614990234,10089.28515625,444.9898071289063
2017-10-03,75.79157257080078,10207.7568359375,449.3712158203125
2017-10-04,75.76385498046875,10167.9345703125,446.7021179199219
2017-10-05,75.39794921875,10282.4267578125,446.8532104492188
2017-10-06,76.49571990966797,10267.4931640625,446.2991027832031
2017-10-09,76.90045928955078,10391.9423828125,451.1842651367188
2017-10-10,76.1796875,10208.7548828125,452.2418823242188
2017-10-11,77.13903045654297,10229.6611328125,460.75286865234375
2017-10-12,75.26007080078125,10110.19140625,453.6518859863281
2017-10-13,75.49848937988281,10443.7119140625,454.8606567382813
2017-10-16,77.3660888671875,10732.4326171875,456.623291015625
2017-10-17,77.45123291015625,10682.654296875,453.24908447265625
2017-10-18,76.1796875,10710.85546875,451.73822021484375
2017-10-19,74.87408447265625,10482.8193359375,448.716552734375
2017-10-20,74.22126007080078,10651.1064453125,455.76708984375
2017-10-23,76.08319091796875,10628.203125,458.7887573242188
2017-10-24,77.85426330566406,10621.232421875,462.1629028320313
2017-10-25,75.75394439697266,10346.3935546875,457.52978515625
2017-10-26,76.67355346679688,10381.244140625,455.81744384765625
2017-10-27,76.77572631835938,10487.796875,456.0188903808594
2017-10-30,75.6744613647461,10545.552734375,453.7023315429688
2017-10-31,75.61770629882812,10547.5439453125,452.3927917480469
2017-11-01,76.08319091796875,11003.62109375,458.6375732421875
2017-11-02,75.186279296875,11302.36328125,452.8460998535156
2017-11-03,74.62431335449219,11502.5185546875,454.4073791503906
2017-11-07,75.00463104248047,11561.271484375,458.7887573242188
2017-11-08,74.93083953857422,11406.9228515625,459.0405883789063
2017-11-09,73.79552459716797,11416.880859375,445.443115234375
2017-11-10,74.26667785644531,11352.1533203125,445.3927612304688
2017-11-13,74.73216247558594,11421.859375,451.73822021484375
2017-11-14,76.12291717529297,11104.197265625,451.73822021484375
2017-11-15,75.21466064453125,10757.658203125,454.3569641113281
2017-11-16,75.6688003540039,10997.646484375,448.364013671875
2017-11-17,75.14655303955078,10767.6171875,450.5295715332031
2017-11-20,74.7548599243164,10499.7451171875,451.4361572265625
2017-11-21,76.5884017944336,10470.8671875,455.81744384765625
2017-11-22,75.41334533691406,10722.8037109375,455.76708984375
2017-11-23,75.36225891113281,10564.4716796875,456.673583984375
2017-11-24,75.02735137939453,10704.880859375,458.5369262695313
2017-11-27,73.22786712646484,10505.7216796875,452.2418823242188
2017-11-28,74.53348541259766,10177.10546875,454.1051635742188
2017-11-29,73.75576782226562,10064.580078125,450.932373046875
2017-11-30,75.07276153564453,9834.5478515625,465.3356628417969
2017-12-01,73.92041015625,10037.6923828125,459.544189453125
2017-12-04,76.24212646484375,10123.3330078125,458.8157043457031
2017-12-05,76.04346466064453,10034.705078125,454.88525390625
2017-12-06,78.76819610595703,10123.3330078125,461.1740112304688
2017-12-07,79.01798248291016,10020.763671875,467.9344177246094
2017-12-08,78.82498168945312,10034.705078125,464.6852722167969
2017-12-11,83.61600494384766,10379.25390625,471.445556640625
2017-12-12,82.97455596923828,10741.7255859375,469.0349731445313
2017-12-13,81.91302490234375,10467.87890625,470.7642822265625
2017-12-14,81.02750396728516,10624.220703125,471.445556640625
2017-12-15,80.57902526855469,10550.5302734375,472.3889465332031
2017-12-18,80.49388885498047,10635.1748046875,467.2530822753906
2017-12-19,80.35198211669922,10608.287109375,467.8819580078125
2017-12-20,80.52227020263672,10568.455078125,460.02093505859375
2017-12-21,82.73615264892578,10486.7998046875,456.5622863769531
2017-12-22,83.16188049316406,10665.048828125,459.5493774414063
2017-12-25,82.31039428710938,10610.279296875,458.9205627441406
2017-12-26,83.5762710571289,10584.388671875,455.5140686035156
2017-12-27,84.15526580810547,10576.421875,466.3621520996094
2017-12-28,83.4457015991211,10649.1162109375,466.2049865722656
2017-12-29,83.57058715820312,10804.462890625,465.0521545410156
2018-01-03,84.58102416992188,11254.564453125,470.2926330566406
2018-01-04,86.8516616821289,11536.376953125,475.84765625
2018-01-05,83.13916778564453,11516.4599609375,482.1363830566406
2018-01-09,87.79821014404297,11625.9990234375,492.2508544921875
2018-01-10,88.18058013916016,11606.08203125,497.3341979980469
2018-01-11,88.47472381591797,11613.0517578125,500.95013427734375
2018-01-12,90.35128784179688,11551.3125,507.6058349609375
2018-01-15,89.7100601196289,11700.6845703125,505.0378723144531
2018-01-16,88.75709533691406,11327.2578125,495.2379150390625
2018-01-17,89.23944091796875,11449.7412109375,493.2465515136719
2018-01-18,89.88655090332031,11511.4814453125,490.6261901855469
2018-01-19,91.15129089355467,11421.859375,499.4304809570313
2018-01-22,92.43962860107422,11439.7841796875,507.18646240234375
2018-01-24,88.65117645263672,11277.4677734375,487.3770751953125
2018-01-25,90.59246826171876,11488.578125,497.8583068847656
2018-01-26,90.55128479003906,11372.0693359375,499.2733154296875
2018-01-29,90.11597442626952,11490.5712890625,490.9931640625
2018-01-30,88.76884460449219,11434.8046875,487.2722778320313
2018-01-31,86.47461700439453,11559.2802734375,481.6647644042969
2018-02-01,88.47472381591797,11590.1494140625,493.56097412109375
2018-02-02,85.96870422363281,11447.75,481.08831787109375
2018-02-05,86.5334701538086,11532.3935546875,484.12786865234375
2018-02-06,85.16867065429688,11260.5390625,478.4156188964844
2018-02-07,85.915771484375,11220.70703125,488.5299682617188
2018-02-08,84.12157440185547,11063.3701171875,480.9834899902344
2018-02-09,81.15084075927734,11054.40625,475.3236389160156
2018-02-12,84.53335571289062,11100.21484375,478.72998046875
2018-02-13,87.5276107788086,11451.7333984375,493.4561462402344
2018-02-14,86.8746337890625,11711.638671875,487.3770751953125
2018-02-15,87.09230041503906,11735.537109375,497.4390258789063
2018-02-16,87.7923355102539,10764.6279296875,497.4390258789063
2018-02-19,89.93949127197266,11124.1142578125,495.395263671875
2018-02-20,90.00419616699219,11013.580078125,492.6177062988281
2018-02-21,87.23936462402344,11252.5712890625,493.87548828125
2018-02-22,86.81580352783203,11331.2412109375,489.1065368652344
2018-02-26,86.91581726074219,11832.12890625,493.7181396484375
2018-02-27,86.26872253417969,11501.5234375,492.4604187011719
2018-02-28,85.94518280029297,11112.1630859375,481.2979736328125
2018-03-01,86.2804946899414,11138.0556640625,478.9920654296875
2018-03-02,84.97455596923828,11200.791015625,470.2402648925781
2018-03-05,86.41580963134766,11151.9951171875,473.3322448730469
2018-03-06,85.50985717773438,11114.1552734375,470.08306884765625
2018-03-07,86.06283569335938,11113.162109375,466.938720703125
2018-03-09,85.35103607177734,10944.8701171875,462.3792724609375
2018-03-12,87.91586303710938,11110.1748046875,464.318359375
2018-03-13,88.82179260253906,11054.40625,463.53216552734375
2018-03-14,88.23941040039062,10835.3310546875,469.0349731445313
2018-03-15,87.02759552001953,10809.4404296875,468.0915832519531
2018-03-16,90.00419616699219,10881.1376953125,475.37603759765625
2018-03-19,87.1805419921875,10865.2041015625,463.68951416015625
2018-03-20,86.72757720947266,10895.080078125,454.5708618164063
2018-03-21,87.3570327758789,10886.1162109375,461.2262878417969
2018-03-22,87.768798828125,10956.8203125,460.02093505859375
2018-03-23,87.38053894042969,10951.83984375,462.2222290039063
2018-03-26,86.42756652832031,10721.80859375,457.7676086425781
2018-03-27,86.2569580078125,10682.97265625,453.5227355957031
2018-03-28,83.56859588623047,10650.1123046875,453.7323303222656
2018-03-29,84.83924865722656,10749.693359375,455.6190185546875
2018-03-30,84.41569519042969,10714.8388671875,457.1910705566406
2018-04-02,83.8744888305664,10754.6708984375,455.933349609375
2018-04-03,84.90983581542969,10773.591796875,456.5622863769531
2018-04-04,85.34514617919922,10682.97265625,456.0906066894531
2018-04-05,87.59232330322266,10698.90625,462.06488037109375
2018-04-06,88.45117950439453,10646.12890625,465.890625
2018-04-09,84.62748718261719,9103.6279296875,440.263916015625
2018-04-10,89.32769775390625,9768.8271484375,471.7075500488281
2018-04-11,88.72179412841797,9846.5009765625,472.4413146972656
2018-04-12,86.99818420410156,10326.4755859375,470.5546875
2018-04-13,86.53933715820312,10445.9716796875,461.697998046875
2018-04-16,85.298095703125,9858.4482421875,469.0349731445313
2018-04-17,87.17465209960938,10186.0673828125,483.5513610839844
2018-04-18,89.12179565429688,10627.208984375,496.0241088867188
2018-04-19,88.82765197753906,10640.154296875,497.0722351074219
2018-04-20,89.37474822998047,10493.7705078125,496.8101196289063
2018-04-23,90.53363037109376,10829.3564453125,504.1470031738281
2018-04-24,90.97483825683594,10814.4189453125,505.8240356445313
2018-04-25,93.03374481201172,10757.658203125,512.7416381835938
2018-04-26,94.41616821289062,10941.8828125,522.1748046875
2018-04-27,95.3279800415039,10942.876953125,520.8645629882812
2018-04-30,94.8044204711914,10768.6123046875,530.2976684570312
2018-05-02,92.79256439208984,10993.6640625,524.0614013671875
2018-05-03,91.09249114990234,10859.2294921875,513.9993286132812
2018-05-04,90.47481536865234,10949.8486328125,511.2217712402344
2018-05-07,92.59253692626952,11103.2021484375,512.6891479492188
2018-05-08,92.87492370605467,11047.4365234375,519.3447875976562
2018-05-10,91.0042495727539,10684.9658203125,510.2785034179688
2018-05-11,92.53960418701172,10676.9970703125,516.5148315429688
2018-05-14,96.045654296875,10732.76171875,523.1180419921875
2018-05-15,93.42201232910156,10869.1875,516.7244873046875
2018-05-16,94.89265441894533,10746.7060546875,518.82080078125
2018-05-17,94.12203979492188,10746.7060546875,519.2924194335938
2018-05-18,95.85153198242188,10705.876953125,521.9652099609375
2018-05-21,95.31033325195312,10909.0205078125,518.2443237304688
2018-05-22,94.08674621582033,10951.83984375,517.0389404296875
2018-05-23,93.82788848876952,10804.462890625,512.6891479492188
2018-05-24,95.88682556152344,10834.3359375,521.5982666015625
2018-05-25,96.30448150634766,11027.521484375,533.546875
2018-05-28,95.73976135253906,11123.1171875,527.2057495117188
2018-05-29,94.8338394165039,11093.244140625,526.3673095703125
2018-05-30,96.61627960205078,11073.328125,525.8431396484375
2018-05-31,95.97505950927734,11064.3671875,525.5287475585938
2018-06-01,95.2985610961914,11103.2021484375,521.3362426757812
2018-06-04,98.6281280517578,11425.8427734375,531.0313720703125
2018-06-05,100.5635223388672,11477.6240234375,536.9533081054688
2018-06-06,100.39881134033205,11591.1474609375,540.3073120117188
2018-06-07,101.2929458618164,11595.126953125,541.5126953125
2018-06-08,99.39875030517578,11327.2578125,532.5511474609375
2018-06-11,100.2987823486328,11451.7333984375,545.96728515625
2018-06-13,100.59880065917967,11227.6787109375,545.2857666015625
2018-06-14,99.4811019897461,11114.1552734375,537.634521484375
2018-06-15,99.16345977783205,11019.5546875,544.7093505859375
2018-06-18,98.41635131835938,11004.6171875,539.8070068359375
2018-06-19,95.59842681884766,11079.3017578125,536.5612182617188
2018-06-20,96.42575073242188,11195.8115234375,537.2328491210938
2018-06-21,97.93737030029295,11176.8916015625,537.5127563476562
2018-06-22,98.13020324707033,11226.6806640625,540.9823608398438
2018-06-25,96.20182037353516,11237.634765625,528.2789306640625
2018-06-26,96.38220977783205,11174.900390625,527.3836669921875
2018-06-27,95.61085510253906,11053.4130859375,517.8141479492188
2018-06-28,92.66851043701172,11072.3310546875,509.4757995605469
2018-06-29,94.45381927490234,11351.1572265625,520.5003051757812
2018-07-02,95.84723663330078,11533.3876953125,521.1718139648438
2018-07-03,95.38070678710938,11491.564453125,520.7801513671875
2018-07-04,94.2609634399414,11409.91015625,520.947998046875
2018-07-05,95.96543884277344,11517.4560546875,527.3276977539062
2018-07-06,95.96543884277344,11648.90234375,527.1038208007812
2018-07-09,98.22352600097656,11747.486328125,541.6538696289062
2018-07-10,99.8844223022461,11633.96484375,540.7584228515625
2018-07-11,98.6527328491211,11212.7392578125,534.4347534179688
2018-07-12,96.82386779785156,11311.326171875,537.2328491210938
2018-07-13,97.90005493164062,11310.3291015625,534.9383544921875
2018-07-16,97.30907440185548,10654.0234375,532.8118286132812
2018-07-17,97.71341705322266,10571.3271484375,537.9603881835938
2018-07-18,100.21410369873048,10535.4580078125,548.8169555664062
2018-07-19,99.1130599975586,10305.2998046875,550.7756958007812
2018-07-20,99.19393157958984,10217.619140625,544.2280883789062
2018-07-23,99.16905212402344,10276.4052734375,550.1040649414062
2018-07-24,101.24051666259766,10720.78125,553.9653930664062
2018-07-25,100.15192413330078,10805.4697265625,554.6929321289062
2018-07-26,101.67594909667967,10787.53515625,558.2185668945312
2018-07-27,101.79415130615234,10808.458984375,567.8438720703125
2018-07-30,101.5826416015625,10826.3935546875,564.6542358398438
2018-07-31,101.02278137207033,10842.3349609375,570.977783203125
2018-08-01,99.7289047241211,10742.69921875,567.1165161132812
2018-08-02,99.40542602539062,10660.998046875,557.43505859375
2018-08-03,101.47066497802734,10774.58203125,573.3282470703125
2018-08-06,100.6620101928711,10730.7431640625,573.0484008789062
2018-08-07,99.7289047241211,10790.5244140625,571.5933837890625
2018-08-08,98.84556579589844,10790.5244140625,573.5520629882812
2018-08-09,99.91551208496094,10958.908203125,570.138427734375
2018-08-10,94.55335235595705,10760.6328125,551.8388061523438
2018-08-13,96.97938537597656,10964.88671875,570.7539672851562
2018-08-14,96.71813201904295,10949.94140625,573.3282470703125
2018-08-15,96.75544738769533,10959.9052734375,572.3768310546875
2018-08-16,95.41180419921876,10861.2666015625,569.6907348632812
2018-08-17,96.51907348632812,10781.5576171875,570.921875
2018-08-20,98.1239776611328,10910.0888671875,584.80029296875
2018-08-21,98.78337097167967,10890.1591796875,587.2626953125
2018-08-22,99.96529388427734,11033.634765625,592.5231323242188
2018-08-23,98.28572845458984,10910.0888671875,587.3186645507812
2018-08-24,99.21878814697266,10974.8505859375,601.5889282226562
2018-08-27,99.65424346923828,11031.642578125,611.7179565429688
2018-08-28,102.76455688476562,11208.9951171875,606.6254272460938
2018-08-29,104.70539855957033,11296.6728515625,613.9005126953125
2018-08-30,104.50634002685548,11220.94921875,608.0244140625
2018-08-31,103.05071258544922,11179.103515625,607.800537109375
2018-09-03,104.8795928955078,11245.859375,612.1097412109375
2018-09-04,102.47842407226562,11208.9951171875,608.0803833007812
2018-09-05,101.88123321533205,11095.408203125,597.4476318359375
2018-09-06,101.7070770263672,11165.154296875,592.6349487304688
2018-09-07,103.2248992919922,11159.1748046875,591.5158081054688
2018-09-10,105.75047302246094,11323.5751953125,595.9925537109375
2018-09-11,105.35234832763672,11414.244140625,602.9879150390625
2018-09-12,105.61361694335938,11522.845703125,606.06591796875
2018-09-13,105.45186614990234,11594.58203125,613.116943359375
2018-09-14,105.87487030029295,11482.9921875,608.3042602539062
2018-09-17,106.5840301513672,11497.9375,603.9393310546875
2018-09-18,107.8405990600586,11544.765625,603.3796997070312
2018-09-19,107.20608520507812,11608.533203125,605.7301025390625
2018-09-20,108.78611755371094,11662.3359375,614.7398681640625
2018-09-21,110.6149673461914,12028.9931640625,623.9736328125
2018-09-24,109.85607147216795,11872.568359375,625.6895141601562
2018-09-25,110.4283676147461,11913.4169921875,626.3899536132812
2018-09-26,106.72087860107422,11842.6748046875,621.0202026367188
2018-09-27,111.3490219116211,11786.87890625,637.071044921875
2018-09-28,110.6647491455078,11354.201171875,636.9544067382812
2018-10-01,110.24173736572266,11273.4423828125,632.3433837890625
2018-10-02,111.03797912597656,11195.673828125,629.5999755859375
2018-10-03,114.45931243896484,11331.2685546875,641.7987060546875
2018-10-04,113.21519470214844,11382.1171875,647.3435668945312
2018-10-05,110.78914642333984,11258.486328125,638.6469116210938
2018-10-08,110.98820495605467,11287.3984375,636.1371459960938
2018-10-09,112.21987915039062,11369.158203125,643.89990234375
2018-10-10,109.6943359375,11342.23828125,637.829833984375
2018-10-11,107.1298828125,11219.6005859375,621.6038818359375
2018-10-12,107.8735580444336,11136.84765625,616.9346313476562
2018-10-15,105.78353118896484,11055.091796875,601.1755981445312
2018-10-16,107.61713409423828,11230.5693359375,609.3470458984375
2018-10-17,109.82254791259766,11396.07421875,626.2732543945312
2018-10-18,106.42465209960938,11326.28515625,615.6505737304688
2018-10-19,102.8344268798828,11344.2314453125,612.4403076171875
2018-10-22,101.61631774902344,11257.4892578125,615.4754028320312
2018-10-23,102.20613861083984,11110.92578125,603.51025390625
2018-10-24,100.46231079101562,10992.279296875,588.9769897460938
2018-10-25,103.2191162109375,10869.64453125,592.71240234375
2018-10-26,100.052001953125,10581.501953125,577.7705688476562
2018-10-29,102.4753875732422,10647.306640625,584.4827880859375
2018-10-30,101.30859375,10670.23828125,581.7979125976562
2018-10-31,102.84723663330078,10967.353515625,601.1755981445312
2018-11-01,101.975341796875,11216.611328125,598.8410034179688
2018-11-02,101.2572784423828,11435.9580078125,607.3040161132812
2018-11-06,101.24446105957033,11530.67578125,602.693115234375
2018-11-07,101.03932189941406,11660.2890625,608.5298461914062
2018-11-08,100.5264129638672,11663.2802734375,598.6073608398438
2018-11-09,103.69351196289062,11654.306640625,606.603759765625
2018-11-12,103.19345092773438,11573.548828125,603.2183227539062
2018-11-13,105.14242553710938,11573.548828125,605.26123046875
2018-11-14,105.52710723876952,11648.3251953125,598.1989135742188
2018-11-15,105.38606262207033,11666.2724609375,597.3817749023438
2018-11-16,105.30912017822266,11679.2333984375,597.7320556640625
2018-11-19,104.65518188476562,11711.138671875,589.502197265625
2018-11-20,104.82188415527344,11707.150390625,586.5839233398438
2018-11-21,104.28335571289062,11784.919921875,592.8875732421875
2018-11-22,105.05265808105467,11840.751953125,587.517822265625
2018-11-23,105.69376373291016,11918.5205078125,584.8330078125
2018-11-26,104.03971862792967,11923.5048828125,582.498291015625
2018-11-27,103.34730529785156,12342.259765625,575.7278442382812
2018-11-28,101.96251678466795,12732.0986328125,581.9729614257812
2018-11-29,103.19345092773438,12653.333984375,585.4166870117188
2018-11-30,101.52655029296876,12700.193359375,585.2416381835938
2018-12-03,103.50118255615234,12778.9609375,597.2662353515625
2018-12-04,103.308837890625,12628.4072265625,588.899658203125
2018-12-05,101.53939056396484,12781.951171875,586.6400756835938
2018-12-06,101.14187622070312,12661.310546875,581.6934204101562
2018-12-07,101.52655029296876,12707.173828125,583.2811889648438
2018-12-10,100.01351928710938,12592.5146484375,578.7620239257812
2018-12-11,100.18021392822266,12700.193359375,574.0596313476562
2018-12-12,100.37254333496094,12851.7431640625,572.777099609375
2018-12-13,98.8338851928711,13180.7646484375,574.303955078125
2018-12-14,97.21826171875,13120.9423828125,571.7388916015625
2018-12-17,98.62872314453124,13309.380859375,584.9911499023438
2018-12-18,99.29547119140624,13172.787109375,584.624755859375
2018-12-19,98.7056655883789,13086.0458984375,592.01416015625
2018-12-20,98.1543197631836,13177.7724609375,587.8003540039062
2018-12-21,97.39779663085938,12975.3740234375,577.1129760742188
2018-12-24,98.65438079833984,12745.0625,570.8838500976562
2018-12-25,97.1541748046875,12517.7373046875,565.998291015625
2018-12-26,96.79512786865234,12828.8115234375,558.7921142578125
2018-12-27,97.43626403808594,12850.74609375,567.647216796875
2018-12-28,100.6546401977539,13034.19921875,572.6549682617188
2019-01-03,100.87261962890624,12954.4375,570.5175170898438
2019-01-04,99.8083724975586,13031.2099609375,579.9833374023438
2019-01-08,100.12852478027344,13089.0380859375,581.8154296875
2019-01-09,102.56971740722656,13189.73828125,593.9684448242188
2019-01-10,102.79647064208984,13303.3974609375,592.3806762695312
2019-01-11,103.0499496459961,13397.1201171875,593.9073486328125
2019-01-14,101.52921295166016,13349.2607421875,586.5789794921875
2019-01-15,100.4353485107422,13349.2607421875,583.097900390625
2019-01-16,100.46202087402344,13140.8818359375,582.0596923828125
2019-01-17,101.04898071289062,13242.580078125,582.1207885742188
2019-01-18,101.47584533691406,13319.3505859375,583.097900390625
2019-01-21,101.19571685791016,13313.3701171875,580.1666259765625
2019-01-22,99.98179626464844,13266.5078125,581.5712280273438
2019-01-23,99.4348602294922,13338.294921875,577.6015625
2019-01-24,97.87409973144533,13329.322265625,565.509765625
2019-01-25,99.26144409179688,13272.4921875,580.7772827148438
2019-01-28,99.9017562866211,13050.1513671875,581.6934204101562
2019-01-29,100.50204467773438,13220.6435546875,584.3804321289062
2019-01-30,102.14282989501952,13598.5205078125,596.1669921875
2019-01-31,101.39583587646484,13555.646484375,609.7855834960938
2019-02-01,104.850830078125,13493.8330078125,619.7400512695312
2019-02-04,105.66454315185548,13459.9326171875,628.4119873046875
2019-02-05,105.69121551513672,13547.6708984375,628.2899169921875
2019-02-06,106.99853515625,13649.369140625,622.3050537109375
2019-02-07,106.0513916015625,13609.4873046875,626.5798950195312
2019-02-08,104.94418334960938,13691.2451171875,624.2592163085938
2019-02-11,105.14429473876952,13661.333984375,629.8777465820312
2019-02-12,104.98422241210938,13739.1005859375,632.076171875
2019-02-13,103.29005432128906,13511.779296875,617.9078979492188
2019-02-14,103.29005432128906,13699.220703125,619.2515258789062
2019-02-15,104.87751007080078,13709.19140625,625.4806518554688
2019-02-18,103.29005432128906,13619.458984375,618.6408081054688
2019-02-19,102.66310119628906,13759.04296875,610.0909423828125
2019-02-20,104.3705825805664,14207.7060546875,615.465087890625
2019-02-21,104.01042175292967,14010.2939453125,606.0603637695312
2019-02-22,105.71791076660156,14080.0859375,611.6787719726562
2019-02-25,106.34486389160156,14550.6865234375,628.900634765625
2019-02-26,105.95803833007812,14377.2021484375,632.076171875
2019-02-27,105.79793548583984,14259.552734375,631.09912109375
2019-02-28,105.6778793334961,14072.111328125,628.2899169921875
2019-03-01,105.21100616455078,14058.15234375,628.4119873046875
2019-03-04,108.0790557861328,13753.060546875,636.1068725585938
2019-03-05,110.84038543701172,13729.1328125,631.09912109375
2019-03-06,110.29345703125,14399.13671875,628.7783813476562
2019-03-07,110.3868408203125,14399.13671875,623.4042358398438
2019-03-11,109.07953643798828,14121.9619140625,625.7249145507812
2019-03-12,108.53260803222656,14347.291015625,621.9385375976562
2019-03-13,111.32061767578124,13774.9951171875,620.9614868164062
2019-03-14,110.84038543701172,13904.609375,617.0531005859375
2019-03-15,112.0543212890625,14139.908203125,634.2747802734375
2019-03-18,113.94856262207033,14241.6064453125,631.8319091796875
2019-03-19,112.36111450195312,14295.4462890625,621.20556640625
2019-03-20,111.60075378417967,14255.5654296875,618.8850708007812
2019-03-21,112.0409698486328,14251.5751953125,619.6178588867188
2019-03-22,111.1872329711914,14237.619140625,619.0072021484375
2019-03-25,110.65362548828124,14257.5576171875,616.4423217773438
2019-03-26,111.81420135498048,14251.5751953125,618.396484375
2019-03-27,111.62744903564452,13880.6806640625,615.7095336914062
2019-03-28,113.66842651367188,13426.0341796875,626.5798950195312
2019-03-29,113.04145050048828,13565.619140625,626.09130859375
2019-04-01,115.65604400634766,14002.3173828125,628.900634765625
2019-04-02,115.8828353881836,14104.0166015625,636.7175903320312
2019-04-03,116.18965911865234,14199.7314453125,646.855224609375
2019-04-04,116.08293151855467,14205.7119140625,643.19091796875
2019-04-05,116.22966766357422,14299.43359375,638.4275512695312
2019-04-08,116.8166275024414,14251.5751953125,638.916015625
2019-04-09,114.65557098388672,14317.380859375,635.1297607421875
2019-04-10,114.70893096923828,14309.4052734375,635.49609375
2019-04-11,112.64130401611328,14207.7060546875,626.9463500976562
2019-04-12,114.24205017089844,14351.2783203125,630.7327880859375
2019-04-15,112.38780975341795,14349.28515625,633.908447265625
2019-04-16,115.18917083740234,14514.79296875,639.1603393554688
2019-04-17,114.32208251953124,14556.6689453125,633.2977905273438
2019-04-18,115.56266021728516,14466.9345703125,632.3204956054688
2019-04-19,116.25631713867188,14466.9345703125,639.77099609375
2019-04-22,116.44309997558594,14484.8818359375,643.6795654296875
2019-04-23,114.38877868652344,14387.171875,635.3740234375
2019-04-24,113.64173889160156,14273.5107421875,643.0689086914062
2019-04-25,113.60173797607422,14427.0537109375,638.1832275390625
2019-04-26,116.32302856445312,14676.3115234375,646.9774169921875
2019-04-29,114.0286102294922,14446.994140625,646.122314453125
2019-04-30,114.12198638916016,14299.43359375,638.3053588867188
2019-05-02,116.7765884399414,14237.619140625,643.4352416992188
2019-05-03,116.92835235595705,14195.7431640625,644.290283203125
2019-05-06,117.5216293334961,14357.26171875,650.3873291015625
2019-05-07,117.96314239501952,14109.9970703125,651.2691040039062
2019-05-08,116.33509826660156,14066.12890625,647.7418823242188
2019-05-10,112.15467071533205,13880.6806640625,628.9722900390625
2019-05-13,110.0299301147461,13928.5380859375,622.2957763671875
2019-05-14,109.93336486816406,13918.5673828125,619.2724609375
2019-05-15,109.79539489746094,13814.875,616.8790893554688
2019-05-16,108.89859008789062,13591.541015625,615.1154174804688
2019-05-17,107.9052276611328,13549.6650390625,612.9739379882812
2019-05-20,108.8434066772461,13318.35546875,616.3750610351562
2019-05-21,111.2026824951172,13507.791015625,627.2086181640625
2019-05-22,112.0994644165039,13741.0966796875,635.144775390625
2019-05-23,110.7887725830078,13479.8740234375,627.3346557617188
2019-05-24,113.1342315673828,13561.630859375,628.7202758789062
2019-05-27,113.7274932861328,13669.310546875,631.23974609375
2019-05-28,118.3080596923828,13599.517578125,648.6237182617188
2019-05-29,117.81136322021484,13667.3154296875,654.4183349609375
2019-05-30,119.2600326538086,13659.3388671875,660.2129516601562
2019-05-31,118.87374114990234,13677.2841796875,652.7807006835938
2019-06-03,119.34281158447266,13729.1328125,655.0482177734375
2019-06-04,118.81852722167967,13755.0546875,657.4417114257812
2019-06-05,118.48741149902344,13703.2080078125,653.4105224609375
2019-06-06,120.10163116455078,13747.0791015625,660.2129516601562
2019-06-07,119.0116958618164,13761.037109375,661.3466796875
2019-06-10,119.4945831298828,13810.88671875,667.6453247070312
2019-06-11,122.80584716796876,14261.5458984375,683.265625
2019-06-13,125.55140686035156,14632.4423828125,696.6185302734375
2019-06-14,126.3791961669922,14558.6611328125,706.0663452148438
2019-06-17,125.55140686035156,14462.947265625,689.1751708984375
2019-06-18,126.18397521972656,14706.22265625,703.3541259765625
2019-06-19,124.47315216064452,14823.873046875,704.9151000976562
2019-06-20,123.19361877441406,14189.61328125,714.9314575195312
2019-06-21,123.42363739013672,14145.720703125,713.7608032226562
2019-06-24,120.76396942138672,14237.4990234375,704.3948364257812
2019-06-25,122.8917465209961,14026.0107421875,712.4598999023438
2019-06-26,120.0451202392578,14113.798828125,711.5493774414062
2019-06-27,122.5610580444336,14133.75,707.3866577148438
2019-06-28,114.79766845703124,14273.41015625,694.3785400390625
2019-07-01,114.29446411132812,14201.5849609375,696.4597778320312
2019-07-02,115.2864761352539,14385.140625,699.1915283203125
2019-07-03,113.34561157226562,14397.111328125,701.4029541015625
2019-07-04,113.07245635986328,14245.4794921875,692.6873779296875
2019-07-05,112.72743225097656,14415.0673828125,684.1021118164062
2019-07-08,113.9494400024414,14331.26953125,693.3377685546875
2019-07-09,113.28812408447266,14257.4501953125,696.85009765625
2019-07-10,111.87920379638672,14235.5029296875,702.0534057617188
2019-07-11,109.62206268310548,14111.802734375,685.6630249023438
2019-07-12,109.20513916015624,14159.6875,679.2888793945312
2019-07-15,110.77220153808594,14231.513671875,678.7686157226562
2019-07-16,112.1379852294922,14405.0927734375,682.541015625
2019-07-17,112.4111328125,14444.9951171875,685.9231567382812
2019-07-18,112.10922241210938,14734.2939453125,691.906982421875
2019-07-19,111.80731201171876,14865.9755859375,678.638671875
2019-07-22,111.92232513427734,14616.5791015625,686.833740234375
2019-07-23,112.23863220214844,14632.541015625,683.5817260742188
2019-07-24,111.04535675048828,14612.5888671875,672.3946533203125
